prod_ID,cust_ID,comment_date,content
7705,2540,2015-10-08T08:49:25.795,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients
5723,6551,2015-10-06T12:05:13.555,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016"
6525,1018,2015-10-06T11:05:20.194,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016"
7643,5548,2015-10-05T21:40:38.227,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart
4778,2019,2015-10-04T10:28:19.431,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart
9009,1436,2015-10-02T18:33:19.644,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive"
2458,1274,2015-10-01T22:28:01.436,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
4444,42,2015-10-01T20:37:24.197,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit
3346,2895,2015-10-01T19:59:03.718,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals"
4833,227,2015-10-01T10:54:51.880,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles"
2319,2021,2015-09-30T21:58:20.441,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
3440,5710,2015-09-29T09:45:05.838,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive"
3107,3187,2015-09-28T22:09:04.240,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit
1271,3789,2015-09-28T13:35:57.389,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality
45,1590,2015-09-28T03:13:43.623,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles"
648,5876,2015-09-27T22:29:03.651,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients
5878,1471,2015-09-27T07:58:23.292,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit
3523,3506,2015-09-22T22:13:13.730,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
7036,4505,2015-09-22T00:11:19.844,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
763,3129,2015-09-21T19:43:07.042,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart
9173,3047,2015-09-20T00:15:19.853,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients
8635,1002,2015-09-19T13:03:35.639,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support
7666,842,2015-09-19T00:30:09.016,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support
7620,1343,2015-09-18T19:21:15.914,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals"
5467,325,2015-09-18T11:11:26.708,The Football Is Good For Training And Recreational Purposes
538,421,2015-09-18T10:37:37.690,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart
3252,2021,2015-09-17T16:41:19.029,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive"
3073,5068,2015-09-16T18:01:56.740,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart
8076,3507,2015-09-16T14:05:11.618,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
3629,3360,2015-09-15T13:09:22.670,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support
3335,5653,2015-09-15T06:44:37.983,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016"
104,2005,2015-09-15T02:04:48.834,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
6241,6059,2015-09-13T16:40:47.334,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive"
9409,3418,2015-09-13T07:11:07.403,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit
2282,6735,2015-09-12T17:43:32.258,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016"
4917,3660,2015-09-12T12:55:31.038,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
5414,2984,2015-09-12T03:02:27.287,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients
5035,6028,2015-09-11T23:58:23.935,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart
1781,4307,2015-09-11T06:14:06.908,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
349,952,2015-09-09T17:35:39.696,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart
649,205,2015-09-09T05:16:16.740,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals"
6992,1754,2015-09-09T04:26:59.451,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals"
5438,6691,2015-09-07T01:45:50.909,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support
8228,6880,2015-09-03T02:24:32.595,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support
1019,2248,2015-09-02T09:05:24.630,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients
837,4219,2015-09-02T01:59:23.061,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support
8299,5604,2015-08-31T23:36:20.435,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals"
4306,3389,2015-08-31T01:52:16.821,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles"
853,3720,2015-08-29T01:36:55.899,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit
6515,6504,2015-08-27T16:07:25.428,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016"
134,2774,2015-08-27T00:43:59.431,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality
1698,5374,2015-08-26T18:38:27.977,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit
4023,1294,2015-08-26T06:17:43.447,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality
4361,5719,2015-08-25T11:44:27.240,The Football Is Good For Training And Recreational Purposes
7788,1949,2015-08-23T14:45:22.831,The Football Is Good For Training And Recreational Purposes
6462,2706,2015-08-23T08:11:21.271,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
7309,2813,2015-08-21T11:15:47.590,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit
1336,6119,2015-08-21T04:17:19.974,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit
5367,503,2015-08-20T16:18:22.027,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support
4483,2541,2015-08-19T21:46:45.923,The Football Is Good For Training And Recreational Purposes
5330,5718,2015-08-19T09:08:37.229,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
1323,1745,2015-08-18T14:38:02.935,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
8578,4777,2015-08-18T12:41:40.686,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive"
2013,2925,2015-08-18T08:13:15.329,The Football Is Good For Training And Recreational Purposes
7650,3191,2015-08-17T17:09:15.140,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive"
9672,3300,2015-08-16T17:09:13.044,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit
1027,4187,2015-08-15T13:06:29.785,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
760,3573,2015-08-13T13:50:19.490,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive"
5679,4304,2015-08-10T09:49:53.863,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive"
1836,6953,2015-08-10T01:10:10.779,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals"
5484,1581,2015-08-08T12:02:23.468,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles"
5892,3026,2015-08-07T10:12:25.571,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients
3732,1826,2015-08-06T20:11:32.010,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit
7420,372,2015-08-06T03:18:03.602,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
602,6286,2015-08-05T11:57:52.037,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality
9550,6599,2015-08-04T19:29:48.856,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
9873,6777,2015-08-04T18:23:39.074,The Football Is Good For Training And Recreational Purposes
6860,4796,2015-08-04T16:27:12.478,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support
1226,5367,2015-08-04T09:33:09.521,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
8139,2110,2015-08-03T21:19:16.493,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart
1818,6455,2015-08-03T03:36:56.595,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
8506,6841,2015-08-02T19:57:05.365,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016"
5727,6607,2015-08-01T14:46:58.243,The Football Is Good For Training And Recreational Purposes
7282,3646,2015-07-31T19:27:10.213,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016"
8052,5002,2015-07-30T15:16:16.959,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles"
